,Year,State,Coal,Geothermal,Hydroelectric,Natural Gas,Nuclear,Other,Other Gases,Petroleum,Solar Thermal/PV,Total,Wind,Biomass
626,2002,IL,86685347,0,128822,9078735,90860108,122396,232850,222683,0,188054449,0,723508
627,2002,IN,117659700,0,411270,3782451,0,15642,3005998,617132,0,125608140,0,115946
628,2002,KS,35369189,0,12746,1789052,9041702,0,0,509078,0,47188446,466679,0
629,2002,KY,83274246,0,4024749,1373710,0,0,0,3068498,0,92106668,0,365465
630,2002,LA,22050906,0,891441,47900848,17305328,649801,1497624,1864536,0,94970964,0,2810480
631,2002,MA,11502861,0,875076,15868975,5768766,782504,0,6800295,0,42027818,0,1272142
632,2002,MD,28712053,0,1660989,2214431,12128005,255034,504513,2282432,0,48279088,0,521631
633,2002,ME,603938,0,2767848,13503963,0,386219,48,1229485,0,22535033,0,4043532
634,2002,MI,66699508,0,1669252,15853418,31087454,281417,10108,1103485,0,117889087,329,2219676
635,2002,MN,33920209,0,809084,1591953,13684824,332418,0,652790,0,52777965,905839,880848
636,2002,MO,67434967,0,1356928,3543938,8389629,57642,0,529395,0,81162198,0,8703
637,2002,MS,14853143,0,0,16971397,10059459,0,37916,30302,0,42888812,0,936595
638,2002,MT,15337829,0,9566909,16678,0,0,19160,469659,0,25473705,0,63470
639,2002,NC,75187741,0,3492048,3560871,39626849,196202,863,592026,0,124468030,0,1786255
640,2002,ND,29611524,0,1592616,8042,0,0,55144,38576,0,31306312,0,410
641,2002,NE,19943907,0,1097486,413138,10122242,0,101,20549,0,31618494,8078,12993
642,2002,NH,3722386,0,1140940,220369,9294617,60103,0,649709,0,15953078,0,864954
643,2002,NJ,9605054,0,12030,19069358,30865675,494755,90483,730633,0,61569387,0,847199
644,2002,NM,26902880,0,264591,3441739,0,0,0,33089,0,30661707,0,19408
645,2002,NV,16413025,1127283,2267586,12210660,0,0,44909,25472,0,32088935,0,0
646,2002,NY,23239112,0,25047895,38451192,39617491,815443,0,11534110,0,139591688,81626,1726042
647,2002,OH,132953066,0,488329,1766654,10864902,248904,206565,389119,0,147068850,0,151311
648,2002,OK,35964778,0,1987844,21049039,0,0,70710,49871,0,59183419,0,239045
649,2002,OR,3779684,0,34413167,7812894,0,38129,0,6704,0,47099369,376159,672632
650,2002,PA,113906440,0,2210563,6715537,76088930,694998,568725,2732945,0,204322878,57768,2004726
651,2002,RI,0,0,3685,6310417,0,587378,0,57533,0,7056765,0,97752
652,2002,SC,36947722,0,1389751,4498319,53325854,0,314,300337,0,96563498,0,1244417
653,2002,SD,3271523,0,4353653,85778,0,0,0,4961,0,7721958,6043,0
654,2002,TN,59705681,0,7973662,469573,27573925,5550,11873,269613,0,96114262,4068,796160
655,2002,TX,141847240,0,1123492,196433410,35618004,1957186,3052992,1620965,0,385628542,2656104,1319149
656,2002,UT,34487723,217651,457732,1380181,0,4927,0,53519,0,36608003,0,6270
657,2002,VA,38082381,0,868216,4386927,27346163,446923,0,3792604,0,75005651,0,2071272
658,2002,VT,0,0,1114922,3275,3962616,0,0,9406,0,5456190,10372,355599
659,2002,WA,8660805,0,78166664,4719311,9048475,64219,312638,73302,0,102765048,416581,1307585
660,2002,WI,39807484,0,2515017,2076314,12448813,145540,0,422677,0,58431438,46180,969413
661,2002,WV,92951316,0,1065736,241140,0,16769,174598,297587,0,94761751,9023,5582
662,2002,WY,41923161,0,583615,713080,0,76549,0,40104,0,43783839,447330,0
663,2003,AK,549664,0,1582536,3354482,0,0,0,846274,0,6338732,0,5777
664,2003,AL,76696391,0,12664867,12243598,31676953,25543,170368,336644,0,137487222,0,3672858
665,2003,AR,23504166,0,2654618,7300861,14689416,109161,0,288906,0,50401101,0,1843888
666,2003,AZ,38091409,0,7074984,18932641,28581053,1338595,0,48677,395,94396218,0,44874
667,2003,CA,2326305,12981763,36370704,91432181,35593789,281495,1759015,2392249,533606,192788542,3895431,6134318
668,2003,CO,36115623,0,1262197,9226033,0,0,4001,33994,0,46616787,147109,31470
669,2003,CT,4200297,0,564416,5061613,16078095,792118,0,2062669,0,29545050,0,785861
670,2003,DC,0,0,0,0,0,0,0,74144,0,74144,0,0
671,2003,DE,4026496,0,0,1463780,0,0,185147,1716864,0,7392287,0,0
672,2003,FL,67674580,0,262667,68293419,30979481,3710700,10505,37204570,0,212610011,0,4474089
673,2003,GA,78638489,0,4140270,4276991,33256649,33196,0,1194059,0,124076834,0,3173274
674,2003,HI,1644137,178292,90505,0,0,171897,40251,8502550,0,10976371,1572,347167
675,2003,IA,35819945,0,788593,312896,3987657,9625,0,101336,0,42116192,981970,114170
676,2003,ID,90290,0,8354034,1374820,0,62722,0,116,0,10422935,0,540953
677,2003,IL,87981349,0,138500,3902463,94733036,156418,203627,1120917,0,189055260,18024,800927
678,2003,IN,117756284,0,423953,3049435,0,491864,2592257,455287,0,124888217,0,119138
679,2003,KS,35109616,0,12435,1225770,8889667,0,0,964132,0,46567560,365939,0
680,2003,KY,84060540,0,3948052,444405,0,21672,0,2944911,0,91718820,0,299240
681,2003,LA,22888930,0,891991,45434198,16126322,840117,2687230,2937948,0,94885040,0,3078303
682,2003,MA,10896490,0,1075182,22423931,4977955,810234,0,7459038,0,48385024,0,1253123
683,2003,MD,29939086,0,2646984,1195642,13690713,278224,325355,3572183,0,52244237,0,596051
684,2003,ME,376532,0,3172622,9438704,0,478184,34,1919549,0,18971635,0,3586010
685,2003,MI,67777483,0,1385823,11374544,27953563,309112,2193,1063893,0,111347060,2660,2495035
686,2003,MN,35655529,0,814573,1844436,13413828,328935,0,873064,0,55050995,977760,1142871
687,2003,MO,74211784,0,652477,2624350,9699589,123836,1652,156914,0,87225087,0,8476
688,2003,MS,17082604,0,0,9477233,10902456,156,31799,1631855,0,40148278,0,1022175
689,2003,MT,17048635,0,8701772,25468,0,0,19520,402164,0,26268726,0,71168
690,2003,NC,74776231,0,7200943,1580366,40906900,239178,17,783695,0,127582319,0,1975716
691,2003,ND,29427311,0,1723904,9446,0,0,50096,51892,0,31322129,58878,602
692,2003,NE,20954173,0,980110,381078,7996902,0,206,48852,0,30455984,38221,56442
693,2003,NH,3923303,0,1331269,4165465,9276288,60360,0,2044527,0,21597107,0,795896
694,2003,NJ,9789563,0,38891,14775577,29709201,502304,255374,1541553,0,57399351,0,906771
695,2003,NM,28812844,0,170699,3518705,0,0,0,50669,0,32735653,182735,0
696,2003,NV,17085959,1065711,1756705,13252779,0,0,16941,16793,0,33194888,0,0
697,2003,NY,23581067,0,24268660,28156348,40679205,842742,0,19291600,0,137643316,41201,1694299
698,2003,OH,134769137,0,510835,1793584,8475016,26163,212523,410153,0,146638128,0,440717
699,2003,OK,36676326,0,1798412,21822696,0,7398,45408,161210,0,60626856,54470,267123
700,2003,OR,4304848,0,33250332,10243696,0,40569,0,44096,0,48966139,443617,638980
701,2003,PA,116009874,0,3346267,5518536,74360862,711838,508176,4535336,0,206349513,111521,1986097
702,2003,RI,0,0,6021,5454997,0,0,0,58359,0,5621145,0,101768
703,2003,SC,37432023,0,3665426,1662782,50417690,48677,73,456871,0,93772677,0,1295949
704,2003,SD,3431203,0,4276303,176024,0,0,0,16058,0,7943837,44249,0
705,2003,TN,54921298,0,12003646,626987,24152580,7451,2834,405810,0,92221791,3933,825903
706,2003,TX,146989510,0,896539,184911350,33437484,484320,5999490,2515255,0,379199685,2569853,1395884
707,2003,UT,35978648,198465,421339,1383107,0,4158,0,32866,0,38023666,0,5083
708,2003,VA,37093331,0,1781569,4619066,24816022,452936,2959,5780336,0,75309420,0,2261359
709,2003,VT,0,0,1154038,2029,4444152,0,0,22607,0,6027962,10829,394307
710,2003,WA,11089796,0,71756783,7082605,7614708,56007,303188,66591,0,100094691,603674,1524631
711,2003,WI,41717216,0,1843295,2478390,12215463,169548,0,472788,0,60122425,97580,1128144
712,2003,WV,92468983,0,1356031,277837,0,17052,169782,247898,0,94711554,169762,4208
713,2003,WY,42341452,0,593555,280196,0,0,0,44921,0,43626602,366478,0
714,2004,AK,648980,0,1498020,3623433,0,0,0,747068,0,6526717,0,9217
715,2004,AL,74831624,0,10626221,15977019,31635789,27917,181942,295025,0,137354771,0,3779233
716,2004,AR,25353563,0,3643439,5068764,15449851,37950,0,538941,0,51927632,0,1810379
717,2004,AZ,39810556,0,6973147,28264943,28112609,1367550,0,40516,4265,104564143,0,43998
718,2004,CA,2237808,13105306,34140929,100222233,30267887,428567,2065965,2262897,570890,194780355,4305875,5988828
719,2004,CO,35848390,0,1194665,10747496,0,0,1753,13868,0,47869492,220141,34980
720,2004,CT,4255072,0,462612,8107806,16539097,763174,0,1740112,0,32633408,0,757819
721,2004,DC,0,0,0,0,0,0,0,36487,0,36487,0,0
722,2004,DE,4743835,0,0,1718419,0,0,289720,1103578,0,7855553,0,0
723,2004,FL,64861774,0,265258,76576970,31215576,3426594,14732,37255452,0,218117928,0,4501571
724,2004,GA,79942963,0,3692396,6129652,33747705,39577,0,946528,0,126812715,0,3191739
725,2004,HI,1603751,213288,93901,0,0,170532,47908,8944696,0,11410403,7495,328832
726,2004,IA,35272196,0,945959,824706,4928948,11883,0,108620,0,43248189,1049952,105926
727,2004,ID,99203,0,8461655,1703823,0,37942,0,136,0,10863039,0,560280
728,2004,IL,94401628,0,153529,3393312,92047323,131640,246008,762340,0,191957778,78073,743926
729,2004,IN,120670932,0,443721,2438226,0,518574,3136317,425257,0,127770396,0,137370
730,2004,KS,34593346,0,12547,831634,10132736,0,0,853763,0,46782659,358632,0
731,2004,KY,86120511,0,3780251,579840,0,15528,1701,3621099,0,94529947,0,411018
732,2004,LA,23657811,0,1098825,46169538,17079981,763590,2532857,3903315,0,98172309,0,2966391
733,2004,MA,10526362,0,998281,20971721,5938600,800786,0,7533158,0,47500483,0,1229901
734,2004,MD,29195458,0,2507521,1183301,14580260,288616,411565,3296842,0,52052770,0,589208
735,2004,ME,359410,0,3430249,9832187,0,567052,38,1311913,0,19098885,0,3598037
736,2004,MI,68606019,0,1539584,14547703,30561961,291381,598747,896409,0,118487269,1875,2556574
737,2004,MN,34000208,0,738311,1457584,13295502,292021,0,783450,0,52364127,812371,984679
738,2004,MO,75023555,0,1479914,2864851,7830693,110377,2400,196161,0,87632910,0,9634
739,2004,MS,17477688,0,0,11618567,10232766,1541,40748,2776857,0,43662613,0,1514446
740,2004,MT,17380228,0,8856031,27953,0,0,22972,439137,0,26788768,0,62446
741,2004,NC,75546115,0,5435199,2558654,40090623,277403,0,610909,0,126329957,0,1732802
742,2004,ND,28064224,0,1545864,9044,0,0,58417,38431,0,29936106,214523,5603
743,2004,NE,20457085,0,913021,297390,10241254,0,142,21868,0,32008709,38431,39518
744,2004,NH,4076075,0,1315756,5399765,10177573,62915,0,1960452,0,23875787,0,883252
745,2004,NJ,10322484,0,37503,15962195,27081566,496369,38779,1424853,0,55882342,0,805832
746,2004,NM,29263899,0,138947,2992674,0,0,0,31376,0,32940361,513465,0
747,2004,NV,18257265,1297504,1615123,16380743,0,0,21033,95766,0,37667435,0,0
748,2004,NY,22852704,0,23989661,27294045,40640305,884375,0,21205198,0,137964794,116450,1795226
749,2004,OH,128156782,0,729876,1390995,15950121,11,302063,1388281,0,148345905,0,427777
750,2004,OK,33801386,0,2976676,23285579,0,8867,0,68312,0,60729560,572744,249875
751,2004,OR,3555661,0,33080819,13525183,0,41579,0,62933,0,51381278,619012,496091
752,2004,PA,117175783,0,3155338,9813647,77458632,739746,583772,4141813,0,214658501,306312,1969342
753,2004,RI,0,0,5461,4783907,0,0,0,48525,0,4939420,0,101526
754,2004,SC,38922220,0,2446909,3797858,51200640,86912,10,871291,0,97939929,0,1763179
755,2004,SD,3620001,0,3597509,112255,0,0,0,22771,0,7510214,157678,0
756,2004,TN,58059632,0,10408112,292486,28612271,5799,13325,190814,0,97594542,3813,826116
757,2004,TX,148884655,0,1300609,188754663,40435372,744556,4203684,1728906,0,390299132,3137690,1108997
758,2004,UT,36617854,194876,449848,909850,0,3126,0,32601,0,38211977,0,3821
759,2004,VA,35656006,0,1583050,6437809,28315294,488023,0,5153612,0,78900040,0,2432357
760,2004,VT,0,0,1187256,3224,3858020,0,0,17800,0,5470379,11364,392714
761,2004,WA,10409331,0,71575700,8468800,8981583,66864,275284,85884,0,102165052,736576,1574848
762,2004,WI,42148176,0,1980676,2405362,11887849,113612,0,795619,0,60444933,103563,1010077
763,2004,WV,87584598,0,1318279,255310,0,12753,147802,267558,0,89749562,161191,2071
764,2004,WY,43345740,0,593147,86897,0,106700,12746,45859,0,44807604,616515,0
765,2005,AK,624318,0,1463942,3723626,0,0,0,758929,0,6576659,589,5256
766,2005,AL,78128457,0,10144581,13869451,31694223,25093,106864,333110,0,137948581,0,3646802
767,2005,AR,23037144,0,3082516,6005660,13689571,15293,0,208101,0,47794509,0,1735523
768,2005,AZ,40143534,0,6410064,28893013,25807446,0,0,43237,13581,101478654,0,60414
769,2005,CA,2135375,13022639,39631867,93353849,36154898,419508,2279584,2543697,536713,200292818,4262229,5832665
770,2005,CO,35570135,0,1415296,11923290,0,0,2430,17046,0,49616694,776234,34327
771,2005,CT,3996492,0,478199,8863892,15562122,739952,1566,3155842,0,33549747,0,753335
772,2005,DC,0,0,0,0,0,0,0,226042,0,226042,0,0
773,2005,DE,4832844,0,0,1590817,0,0,492668,1220239,0,8136568,0,0
774,2005,FL,62515301,0,266159,83595195,28758826,3579461,13240,37201034,0,220256412,0,4327196
775,2005,GA,87182259,0,4032053,9771034,31534259,52527,0,1033092,0,136667892,0,3271888
776,2005,HI,1630918,221597,96188,0,0,149006,41133,9067592,0,11522805,6632,309740
777,2005,IA,34252334,0,959526,2480870,4538313,11573,0,149568,0,44156160,1647134,116842
778,2005,ID,95181,0,8542121,1597280,0,30766,0,5,0,10824984,0,559631
779,2005,IL,92265190,0,129037,7114251,93263001,39797,198799,327190,0,194120146,141146,641735
780,2005,IN,122833478,0,438282,3615305,0,434444,2721577,260794,0,130371573,0,67692
781,2005,KS,34480731,0,11337,1137482,8820945,0,0,986378,0,45862696,425823,0
782,2005,KY,89083113,0,2961193,1654052,0,16973,4991,3680685,0,97822419,0,421412
783,2005,LA,23087365,0,810948,44167904,15676353,549731,1896725,3541084,0,92616878,0,2886768
784,2005,MA,12033546,0,1041950,20369467,5475057,772307,0,7026444,0,47515443,0,1258315
785,2005,MD,29302792,0,1703639,1886986,14703221,293561,342466,3805569,0,52661600,0,623365
786,2005,ME,320271,0,4090926,8398453,0,344693,54,1621391,0,18843978,0,4068189
787,2005,MI,70322976,0,1461708,13763892,32871574,561861,372119,877559,0,121619771,1848,2492475
788,2005,MN,32949845,0,774729,2707267,12835219,323518,0,776309,0,53018995,1582477,1069631
789,2005,MO,77436559,0,1159326,3865946,8030577,69737,2383,169173,0,90828230,0,8598
790,2005,MS,16635884,0,0,15360066,10077846,6947,20166,1444848,0,45067453,0,1521697
791,2005,MT,17823339,0,9587349,26938,0,0,14665,414876,0,27938778,0,71612
792,2005,NC,78435700,0,5396502,3159377,39981739,302737,0,518869,0,129748578,0,1807148
793,2005,ND,30258759,0,1341824,8012,0,0,59422,34265,0,31932615,220345,9989
794,2005,NE,20818171,0,871473,802983,8801841,0,6,31005,0,31464734,96608,42646
795,2005,NH,4072987,0,1798903,6784735,9455885,58462,0,1357144,0,24470013,0,941897
796,2005,NJ,11625419,0,31113,15366165,31391685,537609,64932,940463,0,60549583,0,874905
797,2005,NM,29947248,0,164993,4187215,0,0,0,36909,0,35135642,794630,4647
798,2005,NV,18384261,1262707,1702380,18835623,0,0,8281,20500,0,40213752,0,0
799,2005,NY,20597640,0,25782518,31872701,42443152,970907,0,24012783,0,146887419,102990,1885459
800,2005,OH,136825598,0,515744,2695628,14802733,2299,298339,1390393,0,156976323,13268,432321
801,2005,OK,36308556,0,2630361,28590220,0,6314,18838,70342,0,68607827,847773,289248
802,2005,OR,3466486,0,30948345,13190996,0,40477,0,78187,0,49325003,734274,866238
803,2005,PA,120933254,0,2232179,10807750,76289432,730615,540065,4939562,0,218091125,284241,2045067
804,2005,RI,0,0,6734,5989390,0,0,0,57170,0,6053294,0,0
805,2005,SC,39692059,0,2938147,5414183,53137554,93680,5642,618434,0,102514665,0,1813640
806,2005,SD,2996347,0,3074566,270946,0,21,0,20785,0,6520769,158104,0
807,2005,TN,59051476,0,9309541,531165,27803108,8600,14598,230527,0,97117165,3339,762746
808,2005,TX,148358023,0,1332560,197665258,38232493,890313,3271768,1582695,0,396668722,4237209,1098403
809,2005,UT,35970405,184802,784463,1177501,0,3102,0,40909,0,38165131,0,3948
810,2005,VA,35424875,0,1484353,8294770,27918481,478834,0,4264659,0,78943045,0,2497896
811,2005,VT,0,0,1210811,2240,4071547,0,0,10179,0,5716755,11486,410491
812,2005,WA,10494407,0,72074649,8578546,8242273,64822,321724,67295,0,101965850,498470,1615192
813,2005,WI,41729313,0,1740219,6386794,9920991,119183,0,746510,0,61824664,92544,1089109
814,2005,WV,91417003,0,1447566,287092,0,11215,85511,223293,0,93626285,153892,713
815,2005,WY,43345676,0,808375,324981,0,65120,263586,42305,0,45567307,717264,0
816,2006,AK,617419,0,1223607,4057730,0,0,0,767988,0,6674197,788,6665
817,2006,AL,78108668,0,7251786,19407222,31911096,20933,131109,180166,0,140895441,0,3884462
818,2006,AR,24183050,0,1550558,9282386,15232577,21865,0,160743,0,52168703,0,1722805
819,2006,AZ,40442855,0,6792904,32869047,24012231,0,0,73371,13134,104392528,0,40433
820,2006,CA,2235342,12821434,48047380,105691116,31958621,464077,2022446,2368174,494572,216798688,4882801,5716588
821,2006,CO,36269425,0,1791207,11918639,0,0,2519,20837,0,50698353,865536,30692
822,2006,CT,4281516,0,543892,10484481,16589446,738600,1647,1278834,0,34681736,0,763320
823,2006,DC,0,0,0,0,0,0,0,81467,0,81467,0,0
824,2006,DE,4968812,0,0,1170768,0,0,910268,131915,0,7182179,0,417
825,2006,FL,65423336,0,203422,96186140,31426349,3260671,16924,22904090,0,223751621,0,4330689
826,2006,GA,86503986,0,2568837,12960598,32005810,118176,0,834225,0,138010208,0,3418918
827,2006,HI,1548595,212276,120087,0,0,175619,42757,9054474,0,11559174,79674,325692
828,2006,IA,34405194,0,909348,2400014,5095442,10426,0,208321,0,45483462,2317821,136896
829,2006,ID,82302,0,11242372,1298395,0,72916,0,144,0,13386085,169617,520340
830,2006,IL,91648764,0,173272,5278998,94154140,38383,148822,135747,0,192426958,254571,594261
831,2006,IN,123645467,0,489515,2681883,0,434976,2870099,147635,0,130489788,0,220212
832,2006,KS,33281380,0,9649,1839406,9350269,0,0,51142,0,45523736,991890,0
833,2006,KY,91198488,0,2591701,1176638,0,21655,3836,3340898,0,98792014,0,458798
834,2006,LA,24395205,0,713215,41933335,16735448,715492,1594675,1872096,0,90921829,0,2962362
835,2006,MA,11138341,0,1512645,23306676,5829658,782278,0,2328246,0,45597775,0,1278829
836,2006,MD,29408022,0,2104275,1770206,13830411,304635,332444,580726,0,48956880,0,626161
837,2006,ME,321262,0,4278132,7297856,0,356336,0,594935,0,16816173,0,3967651
838,2006,MI,67780161,0,1520353,11409955,29066165,562522,412347,401887,0,112556738,2212,2440347
839,2006,MN,33070451,0,571730,2560797,13183418,298320,0,494188,0,53237789,2054947,1003936
840,2006,MO,77449604,0,199214,3729427,10116660,53800,5091,61024,0,91686343,0,23971
841,2006,MS,18105333,0,0,15705849,10418586,15566,43723,398709,0,46228847,0,1541082
842,2006,MT,17085080,0,10130161,67580,0,0,11207,419124,0,28243536,435970,94415
843,2006,NC,75487005,0,3839012,3195563,39963184,319235,0,451138,0,125214784,0,1828305
844,2006,ND,28878991,0,1521034,7065,0,0,58939,42079,0,30881137,369485,3544
845,2006,NE,20682548,0,893386,758801,9002656,0,0,19317,0,31669969,261247,52014
846,2006,NH,3885433,0,1528910,6006606,9397856,59317,0,439193,0,22063695,0,746380
847,2006,NJ,10861925,0,35436,15668374,32567885,568551,110265,269519,0,60700139,15991,900792
848,2006,NM,29859008,0,198211,5889599,0,0,0,41486,0,37265625,1255436,21885
849,2006,NV,7253521,1343711,2057626,21184135,0,0,3682,17347,0,31860022,0,0
850,2006,NY,20967840,0,27344655,42133878,42223899,976636,0,6778039,0,142265432,655371,1941270
851,2006,OH,133400156,0,631936,2379062,16846939,2805,360007,1354555,0,155434075,14401,444214
852,2006,OK,35032023,0,623579,32980690,0,5445,16143,63750,0,70614880,1712441,297283
853,2006,OR,2370628,0,37850297,11238642,0,40320,0,11820,0,53340695,931219,897770
854,2006,PA,122557903,0,2844142,13541728,75297632,722532,554432,1518457,0,218811595,361108,2111838
855,2006,RI,0,0,5909,5780227,0,0,0,32676,0,5967725,0,148913
856,2006,SC,39472846,0,1806948,6068061,50797372,94908,16,236917,0,99267606,0,1910437
857,2006,SD,3315911,0,3396833,265817,0,57,0,4660,0,7132243,148965,0
858,2006,TN,60497846,0,7748650,664274,24678777,4637,13635,160224,0,93911102,54598,756002
859,2006,TX,146391341,0,661971,197870233,41264278,989208,3798403,1789183,0,400582878,6670515,1147745
860,2006,UT,36855550,190608,746783,3388550,0,4838,0,62126,0,41263324,0,14868
861,2006,VA,34288141,0,1351194,7215450,27593516,491019,0,839212,0,73069537,0,2458451
862,2006,VT,0,0,1518665,1875,5106523,0,0,7371,0,7084344,10688,439222
863,2006,WA,6372823,0,82007629,7495410,9328277,62185,348649,38230,0,108203155,1037651,1465203
864,2006,WI,40116490,0,1678598,5358482,12233515,109950,0,877186,0,61639843,101376,1164247
865,2006,WV,91473321,0,1572433,361837,0,6478,52797,174886,0,93815804,173757,296
866,2006,WY,42891827,0,843316,501270,0,49032,309927,45937,0,45400370,759061,0
867,2007,AK,641409,0,1291223,3867539,0,0,0,1009990,0,6821392,1012,10218
868,2007,AL,77993760,0,4136114,23231776,34325127,3583,178368,156922,0,143826271,0,3800620
869,2007,AR,25744180,0,3236753,8364251,15486102,17449,0,94153,0,54596236,0,1623744
870,2007,AZ,41275362,0,6597671,38469221,26782391,0,0,49276,8649,113340970,0,32990
871,2007,CA,2298306,12990711,27327751,115700470,35792490,421447,1818106,2333974,556969,210847581,5584933,5712644
872,2007,CO,35935739,0,1729533,15013901,0,41190,1911,28450,2208,53907492,1291516,31105
873,2007,CT,3738723,0,363261,9929559,16386142,725586,2196,1311259,0,33171209,0,729840
874,2007,DC,0,0,0,0,0,0,0,75251,0,75251,0,0
875,2007,DE,5621822,0,0,1901984,0,0,721105,241136,0,8534163,0,48116
876,2007,FL,67908115,0,154446,100307183,29289289,3236180,15162,20202867,0,225416060,0,4302817
877,2007,GA,90297529,0,2236188,16078944,32544998,115499,0,788227,0,145155158,0,3415421
878,2007,HI,1578931,229886,92343,0,0,149295,45226,8914207,0,11533350,238184,285277
879,2007,IA,37985566,0,962346,3090879,4518875,11861,0,311915,0,49789217,2756676,151100
880,2007,ID,83564,0,9021690,1657255,0,68599,0,134,0,11484091,172267,480582
881,2007,IL,95264914,0,153727,7541527,95728845,20978,134271,131667,0,200260681,664427,620325
882,2007,IN,122802897,0,449936,4011824,0,380711,2591406,169977,0,130637999,0,231247
883,2007,KS,36250263,0,10501,2132609,10369136,0,0,207149,0,50122196,1152538,0
884,2007,KY,90483059,0,1668587,1796337,0,15669,4745,2791299,0,97225319,0,465623
885,2007,LA,23051183,0,826642,43915015,17077572,666404,1810997,2250633,0,92578329,0,2979883
886,2007,MA,12024347,0,797482,24925043,5119789,748033,0,3051604,0,47075975,0,1240224
887,2007,MD,29699186,0,1652216,2240927,14353192,286550,377560,984831,0,50197924,0,603461
888,2007,ME,375577,0,3738168,6674594,0,314872,0,818377,0,16128567,99071,4107909
889,2007,MI,70810599,0,1269989,13140984,31516953,302966,282414,698525,0,119309936,2723,2414024
890,2007,MN,32190373,0,653822,3842477,13103000,324895,25844,404599,0,54477646,2638812,1293826
891,2007,MO,75084154,0,1204326,4979379,9371955,36685,3400,60401,0,91153081,0,29309
892,2007,MS,17407325,0,0,21335173,9358784,7344,42325,399370,0,50043686,0,1493365
893,2007,MT,18356775,0,9364336,105974,0,0,19011,478677,0,28931493,495776,110945
894,2007,NC,79983038,0,2984159,4456643,40044705,341852,0,495689,0,130115301,0,1672219
895,2007,ND,29163553,0,1305393,16574,0,973,52515,50818,0,31224105,620772,13507
896,2007,NE,19629911,0,347444,1110020,11041532,0,0,35767,0,32442699,216765,61259
897,2007,NH,3927415,0,1265229,5754015,10763884,58561,0,384795,0,23277171,0,1123272
898,2007,NJ,10210670,0,20909,18752332,32010376,488994,160549,452771,0,62671245,20412,823166
899,2007,NM,27603647,0,267978,6660004,0,0,0,44471,0,35985333,1393239,15994
900,2007,NV,7090911,1252691,2003191,22263270,0,0,4256,11450,43967,32669736,0,0
901,2007,NY,21405542,0,25252555,45633631,42452854,932292,0,8195109,0,145878687,833476,1941607
902,2007,OH,133130679,0,410436,3974897,15764049,3322,289273,1147746,0,155155545,14748,420395
903,2007,OK,34437937,0,3065862,33143911,0,25269,22474,160488,0,72819095,1849144,279854
904,2007,OR,4351624,0,33587439,14857668,0,38483,0,14287,0,55077794,1246994,981298
905,2007,PA,122693094,0,2235982,19197600,77376316,743948,533986,1484074,0,226088340,470018,2076178
906,2007,RI,0,0,4364,6856772,0,0,0,33951,0,7049844,0,154757
907,2007,SC,41582670,0,1555912,5964558,53199914,96366,15,217287,0,103402142,0,1996034
908,2007,SD,2655334,0,2917283,351042,0,26,0,62902,0,6136605,150018,0
909,2007,TN,60237330,0,4939601,721838,28700371,2520,13488,232098,0,95113409,49937,920590
910,2007,TX,147278889,0,1644437,199531281,40955030,884932,3601211,1308904,0,405492296,9006383,1281229
911,2007,UT,37170794,163925,538782,7424218,0,4679,0,39147,0,45372575,0,31030
912,2007,VA,35420746,0,1248264,10903840,27268475,476945,0,2096949,0,78360507,0,2565571
913,2007,VT,0,0,646605,1889,4703728,0,0,7811,0,5823582,10511,453038
914,2007,WA,8556816,0,78829195,7287394,8108560,62370,333773,37042,0,106990217,2437823,1292731
915,2007,WI,40028250,0,1516083,6488750,12910319,104297,0,1013414,0,63390630,109283,1220235
916,2007,WV,91866265,0,1254397,388794,0,471,55676,199919,0,93933109,167588,0
917,2007,WY,43126809,0,729424,594026,0,69034,312091,47222,0,45633486,754881,0
918,2008,AK,617897,0,1171801,4002472,0,0,0,977915,0,6774834,68,4682
919,2008,AL,74604648,0,6136148,22362919,38992641,8222,203739,204265,0,145869895,0,3357314
920,2008,AR,26114654,0,4660297,8461073,14168091,22397,0,63625,0,55050528,0,1512833
921,2008,AZ,43840260,0,7285902,38822429,29250496,0,0,51897,14724,119459172,0,98933
922,2008,CA,2280401,12883000,24127810,119991737,32482351,570311,1684863,1741590,670481,207984263,5384955,5845501
923,2008,CO,34827545,0,2039327,13487475,0,32791,0,19113,18354,53441594,3220843,45254
924,2008,CT,4386608,0,556177,8069852,15432946,709734,0,513850,0,30409473,0,733514
925,2008,DC,0,0,0,0,0,0,0,72316,0,72316,0,0
926,2008,DE,5266915,0,0,1387009,0,10941,476422,219177,0,7523839,0,163375
927,2008,FL,64823411,0,206158,103363123,32133276,2827263,9977,11970743,0,219636818,0,4302868
928,2008,GA,85491258,0,2144618,13428412,31691095,51404,0,741561,0,136173395,0,2781970
929,2008,HI,1647592,234333,84343,0,0,159146,38572,8669934,18,11376385,240023,302423
930,2008,IA,40410107,0,819047,2163191,5282202,13,0,161127,0,53086786,4083787,167313
931,2008,ID,90449,85547,9362501,1699553,0,69517,0,120,0,11970553,207472,455393
932,2008,IL,96644038,0,138549,4259870,95151694,49448,53874,142728,0,199475178,2336996,697982
933,2008,IN,122036086,0,436780,3636303,0,355684,2355804,178244,0,129510294,238356,273038
934,2008,KS,34003262,0,10574,2229723,8497160,0,0,130190,0,46630321,1759412,0
